DRUG_ID,COSMIC_ID,FOLD_RANGE_x,MAX_CONC_x,fd_num_0_x,fd_num_1_x,fd_num_2_x,fd_num_3_x,fd_num_4_x,fd_num_5_x,fd_num_6_x,fd_num_7_x,fd_uM_0_x,fd_uM_1_x,fd_uM_2_x,fd_uM_3_x,fd_uM_4_x,fd_uM_5_x,fd_uM_6_x,fd_uM_7_x,norm_cells_0_x,norm_cells_1_x,norm_cells_2_x,norm_cells_3_x,norm_cells_4_x,norm_cells_5_x,norm_cells_6_x,norm_cells_7_x,param_1_x,param_2_x,param_3_x,param_4_x,DILUTION_FACTOR_y,MAX_CONC_y,fd_num_0_y,fd_num_1_y,fd_num_2_y,fd_num_3_y,fd_num_4_y,fd_num_5_y,fd_uM_0_y,fd_uM_1_y,fd_uM_2_y,fd_uM_3_y,fd_uM_4_y,fd_uM_5_y,norm_cells_0_y,norm_cells_1_y,norm_cells_2_y,norm_cells_3_y,norm_cells_4_y,norm_cells_5_y,param_1_y,param_2_y,param_3_y,param_4_y
1373,1240123,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,1,0.882127314,0.98496555,0.735049652,15.04809912,-385.4930967,0.933546424,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,1,1,1,-3.655459714,15456.95791,-5.914921649,1
1373,1290769,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.814882507,0.645745755,0.537204232,0.703097547,2.085532051,-13.24576027,0.526910242,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.975994191,0.738925348,0.706284926,0.61470102,3.398681715,-20.17671295,0.705866596
1373,905961,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.454184881,0.347503487,0.289468033,0.246693574,0.203627967,0.252565054,0.350439227,-0.094914552,-0.652275447,-7.371347183,0.264838047,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.555292869,0.476303289,0.43392729,0.336321816,0.555793358,-0.222874966,-3.616417815,-7.583062274,0.445458606
1373,910569,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.996318405,0.996318405,1,0.98992608,1,0.636262268,1.017796236,0.552360247,-111.4132894,-0.812903681,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.968123438,1,1,0.354964455,94.11302917,-228.2411327,0.989374479
1373,910689,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.982919015,0.89343899,0.95309234,0.705261219,13.03197596,-145.9093468,0.923265666,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.965143494,0.885856283,0.847294745,0.498817564,6.237073357,-10.03191305,0.841227979
1373,910554,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.927612707,0.966138973,0.960214242,0.90388276,0.859400742,0.960214242,0.963192117,-2.023897036,-233.0224477,-2.723760206,0.932244866,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,0.828502774,1,1,1,5.266014993,-10.54292705,-11.16291225,1.066267449
1373,907291,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.934243116,0.944278596,0.987779502,0.971067524,0.900819159,1,0.174063254,22.91546751,-177.3901928,0.956364661,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.952613771,1,1,0.374521441,63.30953234,-201.0095552,0.98420459
1373,905936,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.972738374,1,1,0.859292274,0.696056103,0.541127927,0.651795046,0.563679339,2.525685913,-16.05776183,0.600082113,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.640414136,0.495357318,0.52341484,0.536634261,2.038262578,-90.98918797,0.509386077
1373,905937,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.97683644,0.685880494,0.98702114,0.96665174,0.566428002,8.32300733,-137.2833511,0.879851126,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.826976498,0.577677635,0.910443426,0.531514965,3.90717362,-87.2828072,0.744060517
1373,907289,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.773659532,0.848094693,0.834803693,1,0.802910854,0.778998177,0.747105338,0.691016858,7.796674223,-122.4807437,0.763051768,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.490375845,1,0.791205594,0.381985659,4.175838615,-178.4277315,0.760527144
1373,905939,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.795387672,0.563885806,0.518233707,0.459547898,0.459547898,0.407378944,0.436721848,0.078815585,1.224230136,-7.903866102,0.435099723,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.785727541,0.778451813,0.591517668,0.528909719,0.657024523,-0.692781996,-2.831170964,-2.389787331,0.575301044
1373,917486,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.894927999,0.959379003,0.943899975,0.74801207,0.983541387,0.119822455,8.291795907,-7.75699126,0.891979007,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,1,1,1,-3.655459714,15456.95791,-5.914921649,1
1373,907792,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,1,0.88978319,1,0.733753789,18.14605455,-378.5399119,0.944891602,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.661462229,0.789934834,0.815274528,0.400591055,4.0909366,-151.1841419,0.755557199
1373,998189,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.864192205,1,1,0.964863628,0.944720916,0.964863628,-1.033102039,0.042861369,-0.020668257,0.037127125,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.765686181,1,1,1,1,0.280318397,8.535503541,148.3901256,0.882843077
1373,908442,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.845787405,0.693001266,0.650215551,0.68228385,0.528709231,3.001053301,-22.29513604,0.669465053,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.932470383,0.649321999,0.848251054,0.55168896,3.980677932,-98.46420266,0.748786509
1373,909698,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.83020687,0.858143812,0.865738836,0.733755377,0.598186856,0.594176895,0.520563586,0.469764919,1.749167002,-3.994371737,0.419650913,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.820525679,0.792759245,0.567220195,0.455811642,0.391985561,0.287528468,0.935712736,-2.656997002,0.250866933
1373,909718,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.956413965,0.870541816,0.755289404,0.780160398,0.703334793,0.459906856,3.659956863,-11.79906127,0.729939369,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,0.853811169,0.770968952,0.771695196,0.780302273,0.306675029,4.431094951,-78.69684194,0.774322151
1373,1660036,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.98454904,0.99161457,0.864619511,1,0.839936276,0.99161457,1,0.294058017,18.85353012,-172.0405264,0.939234066,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,0.964475527,1,1,0.348637518,84.44879044,-309.3243246,0.988158504
1373,910905,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.966004183,1,1,0.947858399,0.904909386,0.781771578,0.802761998,0.628860727,4.965522447,-17.35950043,0.785749462,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,0.946101976,1,0.860626564,0.840539826,0.845824187,0.513059022,7.201913267,-92.11047859,0.843181997
1373,909740,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,0.964472375,1,0.98823124,0.970404327,0.976336279,1,0.15158321,59.66837656,-672.7163549,0.983240704,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,0.970542659,0.966416842,0.827622354,1,0.538758541,13.09419617,-105.8233689,0.913811177
1373,909751,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.980954097,0.811584591,0.921877389,0.945508072,1,0.419294902,12.45989619,-146.0673787,0.91974251,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,0.730049231,0.793534128,0.718866067,0.906290453,0.168689766,4.698916206,-161.1641721,0.787184969
1373,905962,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,0.973452904,0.83359968,0.839810321,0.713284101,6.123886188,-172.6956152,0.836704999,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,0.987856545,0.825728149,0.82823477,0.847211393,0.340429038,6.014125858,-105.2617256,0.833724797
1373,909755,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,0.970646796,1,1,0.976146768,0.441048278,75.17886397,-405.1447374,0.986698389,4,10,0,0.111111111,0.333333333,0.555555556,0.777777778,1,0,0.0390625,0.15625,0.625,2.5,10,1,1,1,1,1,1,-3.655459714,15456.95791,-5.914921649,1
